zip,city,state_id,state_name,population,prob
65627,Cedarcreek,MO,Missouri,738,0.00000221542000
65629,Chadwick,MO,Missouri,611,0.00000183417000
65630,Chestnutridge,MO,Missouri,352,0.00000105668000
65631,Clever,MO,Missouri,6628,0.00001989670000
65632,Conway,MO,Missouri,2452,0.00000736071000
65633,Crane,MO,Missouri,3687,0.00001106810000
65634,Cross Timbers,MO,Missouri,497,0.00000149195000
65635,Dadeville,MO,Missouri,572,0.00000171710000
65637,Dora,MO,Missouri,756,0.00000226945000
65638,Drury,MO,Missouri,696,0.00000208934000
65640,Dunnegan,MO,Missouri,1056,0.00000317003000
65641,Eagle Rock,MO,Missouri,1103,0.00000331112000
65644,Elkland,MO,Missouri,1695,0.00000508826000
65646,Everton,MO,Missouri,1657,0.00000497418000
65647,Exeter,MO,Missouri,3116,0.00000935398000
65648,Fair Grove,MO,Missouri,6602,0.00001981870000
65649,Fair Play,MO,Missouri,2192,0.00000658021000
65650,Flemington,MO,Missouri,1968,0.00000590778000
65652,Fordland,MO,Missouri,4182,0.00001255400000
65653,Forsyth,MO,Missouri,5817,0.00001746220000
65654,Freistatt,MO,Missouri,263,0.00000078950500
65655,Gainesville,MO,Missouri,2163,0.00000649315000
65656,Galena,MO,Missouri,4698,0.00001410300000
65657,Garrison,MO,Missouri,350,0.00000105067000
65658,Golden,MO,Missouri,1197,0.00000359330000
65660,Graff,MO,Missouri,244,0.00000073246900
65661,Greenfield,MO,Missouri,2417,0.00000725564000
65662,Grovespring,MO,Missouri,1122,0.00000336815000
65663,Half Way,MO,Missouri,2364,0.00000709654000
65664,Halltown,MO,Missouri,33,0.00000009906340
65666,Hardenville,MO,Missouri,55,0.00000016510600
65667,Hartville,MO,Missouri,3320,0.00000996638000
65668,Hermitage,MO,Missouri,1665,0.00000499820000
65669,Highlandville,MO,Missouri,2466,0.00000740274000
65672,Hollister,MO,Missouri,8711,0.00002614970000
65674,Humansville,MO,Missouri,2827,0.00000848643000
65675,Hurley,MO,Missouri,27,0.00000008105190
65676,Isabella,MO,Missouri,507,0.00000152197000
65679,Kirbyville,MO,Missouri,3228,0.00000969020000
65680,Kissee Mills,MO,Missouri,1135,0.00000340718000
65681,Lampe,MO,Missouri,1816,0.00000545149000
65682,Lockwood,MO,Missouri,2100,0.00000630403000
65685,Louisburg,MO,Missouri,1141,0.00000342519000
65686,Kimberling City,MO,Missouri,4886,0.00001466740000
65688,Brandsville,MO,Missouri,49,0.00000014709400
65689,Cabool,MO,Missouri,5398,0.00001620440000
65690,Couch,MO,Missouri,153,0.00000045929400
65692,Koshkonong,MO,Missouri,939,0.00000281880000
65702,Macomb,MO,Missouri,139,0.00000041726700
65704,Mansfield,MO,Missouri,3781,0.00001135030000
65705,Marionville,MO,Missouri,4181,0.00001255100000
65706,Marshfield,MO,Missouri,16498,0.00004952570000
65707,Miller,MO,Missouri,1991,0.00000597682000
65708,Monett,MO,Missouri,13440,0.00004034580000
65710,Morrisville,MO,Missouri,1108,0.00000332613000
65711,Mountain Grove,MO,Missouri,8570,0.00002572650000
65712,Mount Vernon,MO,Missouri,8995,0.00002700230000
65713,Niangua,MO,Missouri,2549,0.00000765190000
65714,Nixa,MO,Missouri,33931,0.00010185800000
65715,Noble,MO,Missouri,61,0.00000018311700
65717,Norwood,MO,Missouri,2604,0.00000781700000
65720,Oldfield,MO,Missouri,785,0.00000235651000
65721,Ozark,MO,Missouri,33126,0.00009944160000
65722,Phillipsburg,MO,Missouri,1119,0.00000335915000
65723,Pierce City,MO,Missouri,2910,0.00000873559000
65724,Pittsburg,MO,Missouri,1147,0.00000344320000
65725,Pleasant Hope,MO,Missouri,3228,0.00000969020000
65726,Point Lookout,MO,Missouri,954,0.00000286383000
65727,Polk,MO,Missouri,131,0.00000039325200
65728,Ponce De Leon,MO,Missouri,29,0.00000008705570
65729,Pontiac,MO,Missouri,119,0.00000035722900
65730,Powell,MO,Missouri,11,0.00000003302110
65731,Powersite,MO,Missouri,174,0.00000052233400
65732,Preston,MO,Missouri,1208,0.00000362632000
65733,Protem,MO,Missouri,1047,0.00000314301000
65734,Purdy,MO,Missouri,3131,0.00000939901000
65735,Quincy,MO,Missouri,91,0.00000027317500
65737,Reeds Spring,MO,Missouri,7595,0.00002279960000
65738,Republic,MO,Missouri,20231,0.00006073190000
65739,Ridgedale,MO,Missouri,846,0.00000253962000
65740,Rockaway Beach,MO,Missouri,3708,0.00001113110000
65741,Rockbridge,MO,Missouri,2,0.00000000600384
65742,Rogersville,MO,Missouri,13772,0.00004134240000
65744,Rueter,MO,Missouri,55,0.00000016510600
65745,Seligman,MO,Missouri,2527,0.00000758585000
65746,Seymour,MO,Missouri,9238,0.00002773170000
65747,Shell Knob,MO,Missouri,3459,0.00001038360000
65752,South Greenfield,MO,Missouri,441,0.00000132385000
65753,Sparta,MO,Missouri,4905,0.00001472440000
65754,Spokane,MO,Missouri,589,0.00000176813000
65755,Squires,MO,Missouri,629,0.00000188821000
65756,Stotts City,MO,Missouri,883,0.00000265070000
65757,Strafford,MO,Missouri,7306,0.00002193200000
65759,Taneyville,MO,Missouri,1040,0.00000312200000
65760,Tecumseh,MO,Missouri,517,0.00000155199000
65761,Theodosia,MO,Missouri,1012,0.00000303794000
65762,Thornfield,MO,Missouri,479,0.00000143792000
65764,Tunas,MO,Missouri,1207,0.00000362332000
65766,Udall,MO,Missouri,74,0.00000022214200
65767,Urbana,MO,Missouri,1760,0.00000528338000
65768,Vanzant,MO,Missouri,335,0.00000100564000
65769,Verona,MO,Missouri,2748,0.00000824928000
65770,Walnut Grove,MO,Missouri,2654,0.00000796710000
65771,Walnut Shade,MO,Missouri,1480,0.00000444284000
65772,Washburn,MO,Missouri,2035,0.00000610891000
65773,Wasola,MO,Missouri,567,0.00000170209000
65774,Weaubleau,MO,Missouri,1216,0.00000365034000
65775,West Plains,MO,Missouri,25072,0.00007526420000
65777,Moody,MO,Missouri,198,0.00000059438000
65778,Myrtle,MO,Missouri,479,0.00000143792000
65779,Wheatland,MO,Missouri,1292,0.00000387848000
65781,Willard,MO,Missouri,9029,0.00002710430000
65783,Windyville,MO,Missouri,145,0.00000043527800
65784,Zanoni,MO,Missouri,1,0.00000000300192
65785,Stockton,MO,Missouri,5603,0.00001681980000
65786,Macks Creek,MO,Missouri,1882,0.00000564961000
65787,Roach,MO,Missouri,1167,0.00000350324000
65788,Peace Valley,MO,Missouri,292,0.00000087656100
65789,Pomona,MO,Missouri,1791,0.00000537644000
65790,Pottersville,MO,Missouri,1086,0.00000326009000
65791,Thayer,MO,Missouri,4243,0.00001273710000
65793,Willow Springs,MO,Missouri,5576,0.00001673870000
65801,Springfield,MO,Missouri,2,0.00000000600384
65802,Springfield,MO,Missouri,45952,0.00013794400000
65803,Springfield,MO,Missouri,42617,0.00012793300000
65804,Springfield,MO,Missouri,38418,0.00011532800000
65806,Springfield,MO,Missouri,14351,0.00004308060000
65807,Springfield,MO,Missouri,55801,0.00016751000000
65809,Springfield,MO,Missouri,11141,0.00003344440000
65810,Springfield,MO,Missouri,22029,0.00006612930000
65897,Springfield,MO,Missouri,3448,0.00001035060000
66002,Atchison,KS,Kansas,13128,0.00003940920000
66006,Baldwin City,KS,Kansas,7734,0.00002321690000
66007,Basehor,KS,Kansas,9626,0.00002889650000
66008,Bendena,KS,Kansas,207,0.00000062139800
66010,Blue Mound,KS,Kansas,563,0.00000169008000
66012,Bonner Springs,KS,Kansas,10322,0.00003098580000
66013,Bucyrus,KS,Kansas,2770,0.00000831532000
66014,Centerville,KS,Kansas,525,0.00000157601000
66015,Colony,KS,Kansas,798,0.00000239553000
66016,Cummings,KS,Kansas,860,0.00000258165000
66017,Denton,KS,Kansas,329,0.00000098763200
66018,De Soto,KS,Kansas,6418,0.00001926630000
66020,Easton,KS,Kansas,1829,0.00000549051000
66021,Edgerton,KS,Kansas,2821,0.00000846842000
66023,Effingham,KS,Kansas,912,0.00000273775000
66024,Elwood,KS,Kansas,719,0.00000215838000
66025,Eudora,KS,Kansas,7813,0.00002345400000
66026,Fontana,KS,Kansas,851,0.00000255463000
66027,Fort Leavenworth,KS,Kansas,6698,0.00002010690000
66030,Gardner,KS,Kansas,24992,0.00007502400000
66031,New Century,KS,Kansas,617,0.00000185218000
66032,Garnett,KS,Kansas,4836,0.00001451730000
66033,Greeley,KS,Kansas,841,0.00000252462000
66035,Highland,KS,Kansas,1334,0.00000400456000
66039,Kincaid,KS,Kansas,648,0.00000194524000
66040,La Cygne,KS,Kansas,3286,0.00000986431000
66041,Lancaster,KS,Kansas,915,0.00000274676000
66042,Lane,KS,Kansas,511,0.00000153398000
66043,Lansing,KS,Kansas,10805,0.00003243580000
66044,Lawrence,KS,Kansas,29269,0.00008786320000
66045,Lawrence,KS,Kansas,1340,0.00000402257000
66046,Lawrence,KS,Kansas,18675,0.00005606090000
66047,Lawrence,KS,Kansas,20595,0.00006182460000
66048,Leavenworth,KS,Kansas,36188,0.00010863300000
66049,Lawrence,KS,Kansas,31458,0.00009443440000
66050,Lecompton,KS,Kansas,2019,0.00000606088000
66052,Linwood,KS,Kansas,2000,0.00000600384000
66053,Louisburg,KS,Kansas,7654,0.00002297670000
66054,McLouth,KS,Kansas,2945,0.00000884066000
66056,Mound City,KS,Kansas,1393,0.00000418168000
66058,Muscotah,KS,Kansas,347,0.00000104167000
66060,Nortonville,KS,Kansas,1245,0.00000373739000
66061,Olathe,KS,Kansas,66267,0.00019892800000
66062,Olathe,KS,Kansas,76002,0.00022815200000
66064,Osawatomie,KS,Kansas,5773,0.00001733010000
66066,Oskaloosa,KS,Kansas,2354,0.00000706652000
66067,Ottawa,KS,Kansas,15972,0.00004794670000
66070,Ozawkie,KS,Kansas,2028,0.00000608789000
66071,Paola,KS,Kansas,12796,0.00003841260000
66072,Parker,KS,Kansas,1403,0.00000421169000
66073,Perry,KS,Kansas,2866,0.00000860350000
66075,Pleasanton,KS,Kansas,2341,0.00000702750000
66076,Pomona,KS,Kansas,2305,0.00000691943000
66078,Princeton,KS,Kansas,1118,0.00000335615000
66079,Rantoul,KS,Kansas,633,0.00000190022000
66080,Richmond,KS,Kansas,1029,0.00000308898000
66083,Spring Hill,KS,Kansas,11468,0.00003442600000
66085,Stilwell,KS,Kansas,10567,0.00003172130000
66086,Tonganoxie,KS,Kansas,10372,0.00003113590000
66087,Troy,KS,Kansas,2034,0.00000610591000
66088,Valley Falls,KS,Kansas,2708,0.00000812920000
66090,Wathena,KS,Kansas,2479,0.00000744176000
66091,Welda,KS,Kansas,434,0.00000130283000
66092,Wellsville,KS,Kansas,4207,0.00001262910000
66093,Westphalia,KS,Kansas,641,0.00000192423000
66094,White Cloud,KS,Kansas,352,0.00000105668000
66095,Williamsburg,KS,Kansas,1030,0.00000309198000
66097,Winchester,KS,Kansas,981,0.00000294488000
66101,Kansas City,KS,Kansas,12413,0.00003726280000
66102,Kansas City,KS,Kansas,30875,0.00009268430000
66103,Kansas City,KS,Kansas,13471,0.00004043890000
66104,Kansas City,KS,Kansas,26640,0.00007997120000
66105,Kansas City,KS,Kansas,2283,0.00000685338000
66106,Kansas City,KS,Kansas,23819,0.00007150270000
66109,Kansas City,KS,Kansas,27507,0.00008257380000
66111,Kansas City,KS,Kansas,10602,0.00003182640000
66112,Kansas City,KS,Kansas,12870,0.00003863470000
66115,Kansas City,KS,Kansas,1,0.00000000300192
66118,Kansas City,KS,Kansas,1,0.00000000300192
66160,Kansas City,KS,Kansas,2,0.00000000600384
66202,Mission,KS,Kansas,17071,0.00005124580000
66203,Shawnee,KS,Kansas,18813,0.00005647510000
66204,Overland Park,KS,Kansas,18530,0.00005562560000
66205,Mission,KS,Kansas,14049,0.00004217400000
66206,Leawood,KS,Kansas,11559,0.00003469920000
66207,Overland Park,KS,Kansas,15183,0.00004557820000
66208,Prairie Village,KS,Kansas,21663,0.00006503060000
66209,Leawood,KS,Kansas,19290,0.00005790700000
66210,Overland Park,KS,Kansas,19604,0.00005884960000
66211,Leawood,KS,Kansas,5595,0.00001679570000
66212,Overland Park,KS,Kansas,32997,0.00009905440000
66213,Overland Park,KS,Kansas,30161,0.00009054090000
66214,Overland Park,KS,Kansas,11706,0.00003514050000
66215,Lenexa,KS,Kansas,25731,0.00007724240000
66216,Shawnee,KS,Kansas,24962,0.00007493390000
66217,Shawnee,KS,Kansas,5659,0.00001698790000
66218,Shawnee,KS,Kansas,8195,0.00002460070000
66219,Lenexa,KS,Kansas,13977,0.00004195780000
66220,Lenexa,KS,Kansas,8345,0.00002505100000
66221,Overland Park,KS,Kansas,24110,0.00007237630000
66223,Overland Park,KS,Kansas,26053,0.00007820900000
66224,Overland Park,KS,Kansas,12351,0.00003707670000
66226,Shawnee,KS,Kansas,15356,0.00004609750000
66227,Lenexa,KS,Kansas,8448,0.00002536020000
66251,Overland Park,KS,Kansas,10,0.00000003001920
66401,Alma,KS,Kansas,1685,0.00000505824000
66402,Auburn,KS,Kansas,3163,0.00000949507000
66403,Axtell,KS,Kansas,884,0.00000265370000
66404,Baileyville,KS,Kansas,396,0.00000118876000
66406,Beattie,KS,Kansas,409,0.00000122779000
66407,Belvue,KS,Kansas,277,0.00000083153200
66408,Bern,KS,Kansas,435,0.00000130584000
66409,Berryton,KS,Kansas,3503,0.00001051570000
66411,Blue Rapids,KS,Kansas,1362,0.00000408862000
66412,Bremen,KS,Kansas,356,0.00000106868000
66413,Burlingame,KS,Kansas,1801,0.00000540646000
66414,Carbondale,KS,Kansas,2304,0.00000691642000
66415,Centralia,KS,Kansas,669,0.00000200828000
66416,Circleville,KS,Kansas,498,0.00000149496000
66417,Corning,KS,Kansas,474,0.00000142291000
66418,Delia,KS,Kansas,441,0.00000132385000
66419,Denison,KS,Kansas,227,0.00000068143600
66422,Emmett,KS,Kansas,1082,0.00000324808000
66423,Eskridge,KS,Kansas,1188,0.00000356628000
66424,Everest,KS,Kansas,520,0.00000156100000
66425,Fairview,KS,Kansas,449,0.00000134786000
66427,Frankfort,KS,Kansas,1230,0.00000369236000
66428,Goff,KS,Kansas,286,0.00000085854900
66429,Grantville,KS,Kansas,487,0.00000146194000
66431,Harveyville,KS,Kansas,559,0.00000167807000
66432,Havensville,KS,Kansas,340,0.00000102065000
66434,Hiawatha,KS,Kansas,4617,0.00001385990000
66436,Holton,KS,Kansas,5915,0.00001775640000
66438,Home,KS,Kansas,129,0.00000038724800
66439,Horton,KS,Kansas,2632,0.00000790105000
66440,Hoyt,KS,Kansas,1753,0.00000526237000
66441,Junction City,KS,Kansas,25781,0.00007739250000
66442,Fort Riley,KS,Kansas,16019,0.00004808780000
66449,Leonardville,KS,Kansas,1205,0.00000361731000
66451,Lyndon,KS,Kansas,1656,0.00000497118000
66501,McFarland,KS,Kansas,380,0.00000114073000
66502,Manhattan,KS,Kansas,44792,0.00013446200000
66503,Manhattan,KS,Kansas,16717,0.00005018310000
66506,Manhattan,KS,Kansas,3307,0.00000992735000
66507,Maple Hill,KS,Kansas,951,0.00000285483000
66508,Marysville,KS,Kansas,4193,0.00001258710000
66509,Mayetta,KS,Kansas,2924,0.00000877762000
66510,Melvern,KS,Kansas,739,0.00000221842000
66512,Meriden,KS,Kansas,2801,0.00000840838000
66514,Milford,KS,Kansas,2002,0.00000600984000
66515,Morrill,KS,Kansas,463,0.00000138989000
66516,Netawaka,KS,Kansas,337,0.00000101165000
66517,Ogden,KS,Kansas,1652,0.00000495917000
66518,Oketo,KS,Kansas,218,0.00000065441900
66520,Olsburg,KS,Kansas,594,0.00000178314000
66521,Onaga,KS,Kansas,1447,0.00000434378000
66522,Oneida,KS,Kansas,220,0.00000066042300
66523,Osage City,KS,Kansas,3742,0.00001123320000
66524,Overbrook,KS,Kansas,2457,0.00000737572000
66526,Paxico,KS,Kansas,855,0.00000256664000
66527,Powhattan,KS,Kansas,170,0.00000051032600
66528,Quenemo,KS,Kansas,713,0.00000214037000
66531,Riley,KS,Kansas,1757,0.00000527437000
66532,Robinson,KS,Kansas,609,0.00000182817000
66533,Rossville,KS,Kansas,1827,0.00000548451000
66534,Sabetha,KS,Kansas,3917,0.00001175850000
66535,Saint George,KS,Kansas,3378,0.00001014050000
66536,Saint Marys,KS,Kansas,4164,0.00001250000000
66537,Scranton,KS,Kansas,1239,0.00000371938000
66538,Seneca,KS,Kansas,3315,0.00000995137000
66539,Silver Lake,KS,Kansas,2590,0.00000777497000
66540,Soldier,KS,Kansas,571,0.00000171410000
66541,Summerfield,KS,Kansas,247,0.00000074147400
66542,Tecumseh,KS,Kansas,2881,0.00000864853000
66543,Vassar,KS,Kansas,1132,0.00000339817000
66544,Vermillion,KS,Kansas,273,0.00000081952400
66546,Wakarusa,KS,Kansas,989,0.00000296890000
66547,Wamego,KS,Kansas,8380,0.00002515610000
66548,Waterville,KS,Kansas,839,0.00000251861000
66549,Westmoreland,KS,Kansas,1500,0.00000450288000
66550,Wetmore,KS,Kansas,590,0.00000177113000
66552,Whiting,KS,Kansas,450,0.00000135086000
66554,Randolph,KS,Kansas,673,0.00000202029000
66603,Topeka,KS,Kansas,1174,0.00000352425000
66604,Topeka,KS,Kansas,23520,0.00007060520000
66605,Topeka,KS,Kansas,20843,0.00006256900000
66606,Topeka,KS,Kansas,9647,0.00002895950000
66607,Topeka,KS,Kansas,9377,0.00002814900000
66608,Topeka,KS,Kansas,4936,0.00001481750000
66609,Topeka,KS,Kansas,7014,0.00002105550000
66610,Topeka,KS,Kansas,10886,0.00003267890000
66611,Topeka,KS,Kansas,10686,0.00003207850000
66612,Topeka,KS,Kansas,1969,0.00000591078000
66614,Topeka,KS,Kansas,33335,0.00010006900000
66615,Topeka,KS,Kansas,3259,0.00000978326000
66616,Topeka,KS,Kansas,5319,0.00001596720000
66617,Topeka,KS,Kansas,9060,0.00002719740000
66618,Topeka,KS,Kansas,10130,0.00003040950000
66619,Topeka,KS,Kansas,3073,0.00000922490000
66621,Topeka,KS,Kansas,599,0.00000179815000
66622,Topeka,KS,Kansas,108,0.00000032420700
66701,Fort Scott,KS,Kansas,11548,0.00003466620000
66710,Altoona,KS,Kansas,587,0.00000176213000
66711,Arcadia,KS,Kansas,625,0.00000187620000
66712,Arma,KS,Kansas,1680,0.00000504323000
66713,Baxter Springs,KS,Kansas,5512,0.00001654660000
66714,Benedict,KS,Kansas,179,0.00000053734400
66716,Bronson,KS,Kansas,683,0.00000205031000
66717,Buffalo,KS,Kansas,595,0.00000178614000
66720,Chanute,KS,Kansas,10847,0.00003256180000
66724,Cherokee,KS,Kansas,1056,0.00000317003000
66725,Columbus,KS,Kansas,5539,0.00001662760000
66732,Elsmore,KS,Kansas,261,0.00000078350100
66733,Erie,KS,Kansas,2358,0.00000707853000
66734,Farlington,KS,Kansas,184,0.00000055235300
66735,Franklin,KS,Kansas,761,0.00000228446000
66736,Fredonia,KS,Kansas,3621,0.00001087000000
66738,Fulton,KS,Kansas,273,0.00000081952400
66739,Galena,KS,Kansas,5244,0.00001574210000
66740,Galesburg,KS,Kansas,203,0.00000060939000
66741,Garland,KS,Kansas,193,0.00000057937100
66742,Gas,KS,Kansas,35,0.00000010506700
66743,Girard,KS,Kansas,4068,0.00001221180000
66746,Hepler,KS,Kansas,177,0.00000053134000
66748,Humboldt,KS,Kansas,2977,0.00000893672000
66749,Iola,KS,Kansas,7252,0.00002176990000
66751,La Harpe,KS,Kansas,673,0.00000202029000
66753,McCune,KS,Kansas,1277,0.00000383345000
66754,Mapleton,KS,Kansas,446,0.00000133886000
66755,Moran,KS,Kansas,833,0.00000250060000
66756,Mulberry,KS,Kansas,1086,0.00000326009000
66757,Neodesha,KS,Kansas,3262,0.00000979226000
66758,Neosho Falls,KS,Kansas,200,0.00000060038400
66760,Opolis,KS,Kansas,2,0.00000000600384
66761,Piqua,KS,Kansas,297,0.00000089157000
66762,Pittsburg,KS,Kansas,24999,0.00007504500000
66763,Frontenac,KS,Kansas,3390,0.00001017650000
66767,Prescott,KS,Kansas,388,0.00000116475000
66769,Redfield,KS,Kansas,559,0.00000167807000
66770,Riverton,KS,Kansas,966,0.00000289986000
66771,Saint Paul,KS,Kansas,1085,0.00000325708000
66772,Savonburg,KS,Kansas,196,0.00000058837600
66773,Scammon,KS,Kansas,495,0.00000148595000
66775,Stark,KS,Kansas,187,0.00000056135900
66776,Thayer,KS,Kansas,1502,0.00000450888000
66777,Toronto,KS,Kansas,496,0.00000148895000
66778,Treece,KS,Kansas,0,0.00000000000000
66779,Uniontown,KS,Kansas,726,0.00000217939000
66780,Walnut,KS,Kansas,501,0.00000150396000
66781,Weir,KS,Kansas,988,0.00000296590000
66782,West Mineral,KS,Kansas,124,0.00000037223800
66783,Yates Center,KS,Kansas,2222,0.00000667027000
66801,Emporia,KS,Kansas,27928,0.00008383760000
66830,Admire,KS,Kansas,201,0.00000060338600
66833,Allen,KS,Kansas,503,0.00000150997000
66834,Alta Vista,KS,Kansas,922,0.00000276777000
66835,Americus,KS,Kansas,1118,0.00000335615000
66838,Burdick,KS,Kansas,131,0.00000039325200
66839,Burlington,KS,Kansas,3831,0.00001150040000
66840,Burns,KS,Kansas,618,0.00000185519000
66842,Cassoday,KS,Kansas,540,0.00000162104000
66843,Cedar Point,KS,Kansas,155,0.00000046529800
66845,Cottonwood Falls,KS,Kansas,1054,0.00000316402000
66846,Council Grove,KS,Kansas,3197,0.00000959714000
66849,Dwight,KS,Kansas,468,0.00000140490000
66850,Elmdale,KS,Kansas,258,0.00000077449500
66851,Florence,KS,Kansas,563,0.00000169008000
66852,Gridley,KS,Kansas,543,0.00000163004000
66853,Hamilton,KS,Kansas,375,0.00000112572000
66854,Hartford,KS,Kansas,631,0.00000189421000
66856,Lebo,KS,Kansas,1817,0.00000545449000
66857,Le Roy,KS,Kansas,911,0.00000273475000
66858,Lincolnville,KS,Kansas,349,0.00000104767000
66859,Lost Springs,KS,Kansas,238,0.00000071445700
66860,Madison,KS,Kansas,1263,0.00000379143000
66861,Marion,KS,Kansas,2781,0.00000834834000
66862,Matfield Green,KS,Kansas,83,0.00000024915900
66863,Neal,KS,Kansas,49,0.00000014709400
66864,Neosho Rapids,KS,Kansas,437,0.00000131184000
66865,Olpe,KS,Kansas,1143,0.00000343120000
66866,Peabody,KS,Kansas,1837,0.00000551453000
66868,Reading,KS,Kansas,781,0.00000234450000
66869,Strong City,KS,Kansas,671,0.00000201429000
66870,Virgil,KS,Kansas,154,0.00000046229600
66871,Waverly,KS,Kansas,1268,0.00000380644000
66872,White City,KS,Kansas,955,0.00000286683000
66873,Wilsey,KS,Kansas,215,0.00000064541300
66901,Concordia,KS,Kansas,6220,0.00001867190000
66930,Agenda,KS,Kansas,137,0.00000041126300
66932,Athol,KS,Kansas,59,0.00000017711300
66933,Barnes,KS,Kansas,321,0.00000096361600
66935,Belleville,KS,Kansas,2452,0.00000736071000
66936,Burr Oak,KS,Kansas,329,0.00000098763200
66937,Clifton,KS,Kansas,1003,0.00000301093000
66938,Clyde,KS,Kansas,1290,0.00000387248000
66939,Courtland,KS,Kansas,432,0.00000129683000
66940,Cuba,KS,Kansas,306,0.00000091858800
66941,Esbon,KS,Kansas,83,0.00000024915900
66942,Formoso,KS,Kansas,274,0.00000082252600
66943,Greenleaf,KS,Kansas,494,0.00000148295000
66944,Haddam,KS,Kansas,384,0.00000115274000
66945,Hanover,KS,Kansas,913,0.00000274075000
66946,Hollenberg,KS,Kansas,146,0.00000043828000
66948,Jamestown,KS,Kansas,428,0.00000128482000
66949,Jewell,KS,Kansas,552,0.00000165706000
66951,Kensington,KS,Kansas,849,0.00000254863000
66952,Lebanon,KS,Kansas,396,0.00000118876000
66953,Linn,KS,Kansas,648,0.00000194524000
66955,Mahaska,KS,Kansas,71,0.00000021313600
66956,Mankato,KS,Kansas,1172,0.00000351825000
66958,Morrowville,KS,Kansas,237,0.00000071145500
66959,Munden,KS,Kansas,201,0.00000060338600
66960,Narka,KS,Kansas,114,0.00000034221900
66961,Norway,KS,Kansas,18,0.00000005403460
66962,Palmer,KS,Kansas,250,0.00000075048000
66963,Randall,KS,Kansas,265,0.00000079550900
66964,Republic,KS,Kansas,160,0.00000048030700
66966,Scandia,KS,Kansas,669,0.00000200828000
66967,Smith Center,KS,Kansas,1957,0.00000587476000
66968,Washington,KS,Kansas,1342,0.00000402858000
66970,Webber,KS,Kansas,58,0.00000017411100
67001,Andale,KS,Kansas,2237,0.00000671530000
67002,Andover,KS,Kansas,16587,0.00004979290000
67003,Anthony,KS,Kansas,2457,0.00000737572000
67004,Argonia,KS,Kansas,823,0.00000247058000
67005,Arkansas City,KS,Kansas,15335,0.00004603450000
67008,Atlanta,KS,Kansas,517,0.00000155199000
67009,Attica,KS,Kansas,933,0.00000280079000
67010,Augusta,KS,Kansas,13938,0.00004184080000
67012,Beaumont,KS,Kansas,15,0.00000004502880
67013,Belle Plaine,KS,Kansas,3087,0.00000926693000
67016,Bentley,KS,Kansas,462,0.00000138689000
67017,Benton,KS,Kansas,1823,0.00000547250000
67018,Bluff City,KS,Kansas,102,0.00000030619600
67019,Burden,KS,Kansas,915,0.00000274676000
67020,Burrton,KS,Kansas,1394,0.00000418468000
67021,Byers,KS,Kansas,22,0.00000006604230
67022,Caldwell,KS,Kansas,1399,0.00000419969000
67023,Cambridge,KS,Kansas,161,0.00000048330900
67024,Cedar Vale,KS,Kansas,1088,0.00000326609000
67025,Cheney,KS,Kansas,3694,0.00001108910000
67026,Clearwater,KS,Kansas,4738,0.00001422310000
67028,Coats,KS,Kansas,187,0.00000056135900
67029,Coldwater,KS,Kansas,1010,0.00000303194000
67030,Colwich,KS,Kansas,2805,0.00000842039000
67031,Conway Springs,KS,Kansas,2386,0.00000716258000
67035,Cunningham,KS,Kansas,891,0.00000267471000
67036,Danville,KS,Kansas,126,0.00000037824200
67037,Derby,KS,Kansas,29182,0.00008760200000
67038,Dexter,KS,Kansas,816,0.00000244957000
67039,Douglass,KS,Kansas,3028,0.00000908982000
67041,Elbing,KS,Kansas,294,0.00000088256500
67042,El Dorado,KS,Kansas,17134,0.00005143490000
67045,Eureka,KS,Kansas,3182,0.00000955211000
67047,Fall River,KS,Kansas,740,0.00000222142000
67049,Freeport,KS,Kansas,97,0.00000029118600
67050,Garden Plain,KS,Kansas,2305,0.00000691943000
67051,Geuda Springs,KS,Kansas,370,0.00000111071000
67052,Goddard,KS,Kansas,8738,0.00002623080000
67053,Goessel,KS,Kansas,576,0.00000172911000
67054,Greensburg,KS,Kansas,1207,0.00000362332000
67055,Greenwich,KS,Kansas,75,0.00000022514400
67056,Halstead,KS,Kansas,3228,0.00000969020000
67057,Hardtner,KS,Kansas,252,0.00000075648400
67058,Harper,KS,Kansas,1830,0.00000549351000
67059,Haviland,KS,Kansas,948,0.00000284582000
67060,Haysville,KS,Kansas,14520,0.00004358790000
67061,Hazelton,KS,Kansas,173,0.00000051933200
67062,Hesston,KS,Kansas,4034,0.00001210970000
67063,Hillsboro,KS,Kansas,3576,0.00001073490000
67065,Isabel,KS,Kansas,245,0.00000073547100
67066,Iuka,KS,Kansas,309,0.00000092759300
67067,Kechi,KS,Kansas,2316,0.00000695245000
67068,Kingman,KS,Kansas,4113,0.00001234690000
67070,Kiowa,KS,Kansas,887,0.00000266270000
67071,Lake City,KS,Kansas,221,0.00000066342400
67072,Latham,KS,Kansas,365,0.00000109570000
67073,Lehigh,KS,Kansas,389,0.00000116775000
67074,Leon,KS,Kansas,1220,0.00000366234000
67101,Maize,KS,Kansas,5897,0.00001770230000
67102,Maple City,KS,Kansas,144,0.00000043227700
67103,Mayfield,KS,Kansas,182,0.00000054635000
67104,Medicine Lodge,KS,Kansas,1827,0.00000548451000
67105,Milan,KS,Kansas,182,0.00000054635000
67106,Milton,KS,Kansas,533,0.00000160002000
67107,Moundridge,KS,Kansas,2666,0.00000800312000
